id,day,countryname,deaths,cumulativedeaths,confirmed,cumulativeconfirmed
648,3/15/20,Belgium,0,0,90,689
649,3/16/20,Belgium,5,5,396,1085
650,3/17/20,Belgium,0,5,0,1085
651,3/18/20,Belgium,9,14,401,1486
652,3/19/20,Belgium,0,14,0,1486
653,3/20/20,Belgium,0,14,309,1795
654,3/21/20,Belgium,23,37,462,2257
655,3/22/20,Belgium,30,67,558,2815
656,3/23/20,Belgium,8,75,586,3401
657,3/24/20,Belgium,13,88,342,3743
658,3/25/20,Belgium,34,122,526,4269
659,3/26/20,Belgium,56,178,668,4937
660,3/27/20,Belgium,42,220,1298,6235
661,3/28/20,Belgium,69,289,1049,7284
662,3/29/20,Belgium,64,353,1850,9134
663,3/30/20,Belgium,78,431,1702,10836
664,3/31/20,Belgium,82,513,1063,11899
665,4/1/20,Belgium,192,705,876,12775
666,4/2/20,Belgium,123,828,1189,13964
667,4/3/20,Belgium,183,1011,1384,15348
668,4/4/20,Belgium,132,1143,1422,16770
669,4/5/20,Belgium,140,1283,1661,18431
670,4/6/20,Belgium,164,1447,1260,19691
671,4/7/20,Belgium,0,1447,0,19691
672,3/24/20,Belize,0,0,1,1
673,3/25/20,Belize,0,0,0,1
674,3/26/20,Belize,0,0,1,2
675,3/27/20,Belize,0,0,0,2
676,3/28/20,Belize,0,0,0,2
677,3/29/20,Belize,0,0,0,2
678,3/30/20,Belize,0,0,0,2
679,3/31/20,Belize,0,0,1,3
680,4/1/20,Belize,0,0,0,3
681,4/2/20,Belize,0,0,0,3
682,4/3/20,Belize,0,0,0,3
683,4/4/20,Belize,0,0,0,3
684,4/5/20,Belize,0,0,1,4
685,4/6/20,Belize,0,0,1,5
686,4/7/20,Belize,0,0,0,5
687,3/17/20,Benin,0,0,1,1
688,3/18/20,Benin,0,0,0,1
689,3/19/20,Benin,0,0,0,1
690,3/20/20,Benin,0,0,1,2
691,3/21/20,Benin,0,0,0,2
692,3/22/20,Benin,0,0,0,2
693,3/23/20,Benin,0,0,0,2
694,3/24/20,Benin,0,0,3,5
695,3/25/20,Benin,0,0,0,5
696,3/26/20,Benin,0,0,0,5
697,3/27/20,Benin,0,0,1,6
698,3/28/20,Benin,0,0,0,6
699,3/29/20,Benin,0,0,0,6
700,3/30/20,Benin,0,0,0,6
701,3/31/20,Benin,0,0,0,6
702,4/1/20,Benin,0,0,3,9
703,4/2/20,Benin,0,0,4,13
704,4/3/20,Benin,0,0,0,13
705,4/4/20,Benin,0,0,0,13
706,4/5/20,Benin,0,0,0,13
707,4/6/20,Benin,0,0,9,22
708,4/7/20,Benin,0,0,0,22
709,3/19/20,Bermuda,0,0,2,2
710,3/20/20,Bermuda,0,0,0,2
711,3/21/20,Bermuda,0,0,0,2
712,3/22/20,Bermuda,0,0,0,2
713,3/23/20,Bermuda,0,0,0,2
714,3/24/20,Bermuda,0,0,4,6
715,3/25/20,Bermuda,0,0,0,6
716,3/26/20,Bermuda,0,0,1,7
717,3/27/20,Bermuda,0,0,0,7
718,3/28/20,Bermuda,0,0,8,15
719,3/29/20,Bermuda,0,0,2,17
720,3/30/20,Bermuda,0,0,5,22
721,3/31/20,Bermuda,0,0,0,22
722,4/1/20,Bermuda,0,0,5,27
723,4/2/20,Bermuda,0,0,5,32
724,4/3/20,Bermuda,0,0,0,32
725,4/4/20,Bermuda,0,0,3,35
726,4/5/20,Bermuda,0,0,0,35
727,4/6/20,Bermuda,0,0,2,37
728,4/7/20,Bermuda,0,0,0,37
729,3/6/20,Bhutan,0,0,1,1
730,3/7/20,Bhutan,0,0,0,1
731,3/8/20,Bhutan,0,0,0,1
732,3/9/20,Bhutan,0,0,0,1
733,3/10/20,Bhutan,0,0,0,1
734,3/11/20,Bhutan,0,0,0,1
735,3/12/20,Bhutan,0,0,0,1
736,3/13/20,Bhutan,0,0,0,1
737,3/14/20,Bhutan,0,0,0,1
738,3/15/20,Bhutan,0,0,0,1
739,3/16/20,Bhutan,0,0,0,1
740,3/17/20,Bhutan,0,0,0,1
741,3/18/20,Bhutan,0,0,0,1
742,3/19/20,Bhutan,0,0,0,1
743,3/20/20,Bhutan,0,0,1,2
744,3/21/20,Bhutan,0,0,0,2
745,3/22/20,Bhutan,0,0,0,2
746,3/23/20,Bhutan,0,0,0,2
747,3/24/20,Bhutan,0,0,0,2
748,3/25/20,Bhutan,0,0,0,2
749,3/26/20,Bhutan,0,0,0,2
750,3/27/20,Bhutan,0,0,1,3
751,3/28/20,Bhutan,0,0,0,3
752,3/29/20,Bhutan,0,0,0,3
753,3/30/20,Bhutan,0,0,1,4
754,3/31/20,Bhutan,0,0,0,4
755,4/1/20,Bhutan,0,0,0,4
756,4/2/20,Bhutan,0,0,0,4
757,4/3/20,Bhutan,0,0,1,5
758,4/4/20,Bhutan,0,0,0,5
759,4/5/20,Bhutan,0,0,0,5
760,4/6/20,Bhutan,0,0,0,5
761,4/7/20,Bhutan,0,0,0,5
762,3/11/20,Bolivia (Plurinational State of),0,0,2,2
763,3/12/20,Bolivia (Plurinational State of),0,0,0,2
764,3/13/20,Bolivia (Plurinational State of),0,0,1,3
765,3/14/20,Bolivia (Plurinational State of),0,0,0,3
766,3/15/20,Bolivia (Plurinational State of),0,0,0,3
767,3/16/20,Bolivia (Plurinational State of),0,0,8,11
768,3/17/20,Bolivia (Plurinational State of),0,0,0,11
769,3/18/20,Bolivia (Plurinational State of),0,0,1,12
770,3/19/20,Bolivia (Plurinational State of),0,0,0,12
771,3/20/20,Bolivia (Plurinational State of),0,0,3,15
772,3/21/20,Bolivia (Plurinational State of),0,0,1,16
773,3/22/20,Bolivia (Plurinational State of),0,0,3,19
774,3/23/20,Bolivia (Plurinational State of),0,0,5,24
775,3/24/20,Bolivia (Plurinational State of),0,0,3,27
776,3/25/20,Bolivia (Plurinational State of),0,0,1,28
777,3/26/20,Bolivia (Plurinational State of),0,0,11,39
778,3/27/20,Bolivia (Plurinational State of),0,0,0,39
779,3/28/20,Bolivia (Plurinational State of),0,0,22,61
780,3/29/20,Bolivia (Plurinational State of),0,0,13,74
781,3/30/20,Bolivia (Plurinational State of),0,0,0,74
782,3/31/20,Bolivia (Plurinational State of),5,5,23,97
783,4/1/20,Bolivia (Plurinational State of),1,6,10,107
784,4/2/20,Bolivia (Plurinational State of),1,7,8,115
785,4/3/20,Bolivia (Plurinational State of),1,8,8,123
786,4/4/20,Bolivia (Plurinational State of),1,9,9,132
787,4/5/20,Bolivia (Plurinational State of),1,10,7,139
788,4/6/20,Bolivia (Plurinational State of),0,10,18,157
789,4/7/20,Bolivia (Plurinational State of),0,10,0,157
790,3/6/20,Bosnia and Herzegovina,0,0,2,2
791,3/7/20,Bosnia and Herzegovina,0,0,0,2
792,3/8/20,Bosnia and Herzegovina,0,0,0,2
793,3/9/20,Bosnia and Herzegovina,0,0,0,2
794,3/10/20,Bosnia and Herzegovina,0,0,0,2
795,3/11/20,Bosnia and Herzegovina,0,0,2,4
796,3/12/20,Bosnia and Herzegovina,0,0,0,4
797,3/13/20,Bosnia and Herzegovina,0,0,0,4
798,3/14/20,Bosnia and Herzegovina,0,0,7,11
799,3/15/20,Bosnia and Herzegovina,0,0,7,18
800,3/16/20,Bosnia and Herzegovina,0,0,1,19
801,3/17/20,Bosnia and Herzegovina,0,0,0,19
802,3/18/20,Bosnia and Herzegovina,0,0,7,26
803,3/19/20,Bosnia and Herzegovina,0,0,10,36
804,3/20/20,Bosnia and Herzegovina,0,0,8,44
805,3/21/20,Bosnia and Herzegovina,0,0,0,44
806,3/22/20,Bosnia and Herzegovina,1,1,48,92
807,3/23/20,Bosnia and Herzegovina,0,1,33,125
808,3/24/20,Bosnia and Herzegovina,0,1,6,131
809,3/25/20,Bosnia and Herzegovina,1,2,33,164
810,3/26/20,Bosnia and Herzegovina,1,3,9,173
811,3/27/20,Bosnia and Herzegovina,0,3,40,213
812,3/28/20,Bosnia and Herzegovina,1,4,20,233
813,3/29/20,Bosnia and Herzegovina,2,6,36,269
814,3/30/20,Bosnia and Herzegovina,0,6,56,325
815,3/31/20,Bosnia and Herzegovina,3,9,34,359
816,4/1/20,Bosnia and Herzegovina,3,12,54,413
817,4/2/20,Bosnia and Herzegovina,1,13,51,464
818,4/3/20,Bosnia and Herzegovina,3,16,57,521
819,4/4/20,Bosnia and Herzegovina,2,18,65,586
820,4/5/20,Bosnia and Herzegovina,3,21,46,632
821,4/6/20,Bosnia and Herzegovina,0,21,30,662
822,4/7/20,Bosnia and Herzegovina,0,21,0,662
823,4/1/20,Botswana,0,0,3,3
824,4/2/20,Botswana,1,1,0,3
825,4/3/20,Botswana,0,1,1,4
826,4/4/20,Botswana,0,1,0,4
827,4/5/20,Botswana,0,1,0,4
828,4/6/20,Botswana,0,1,0,4
829,4/7/20,Botswana,0,1,0,4
830,2/27/20,Brazil,0,0,1,1
831,2/28/20,Brazil,0,0,0,1
832,2/29/20,Brazil,0,0,0,1
833,3/1/20,Brazil,0,0,1,2
834,3/2/20,Brazil,0,0,0,2
835,3/3/20,Brazil,0,0,0,2
836,3/4/20,Brazil,0,0,0,2
837,3/5/20,Brazil,0,0,1,3
838,3/6/20,Brazil,0,0,4,7
839,3/7/20,Brazil,0,0,6,13
840,3/8/20,Brazil,0,0,6,19
841,3/9/20,Brazil,0,0,6,25
842,3/10/20,Brazil,0,0,0,25
843,3/11/20,Brazil,0,0,9,34
844,3/12/20,Brazil,0,0,18,52
845,3/13/20,Brazil,0,0,25,77
846,3/14/20,Brazil,0,0,21,98
847,3/15/20,Brazil,0,0,23,121
848,3/16/20,Brazil,0,0,79,200
849,3/17/20,Brazil,0,0,34,234
850,3/18/20,Brazil,0,0,0,234
851,3/19/20,Brazil,4,4,194,428
852,3/20/20,Brazil,0,4,0,428
853,3/21/20,Brazil,0,4,193,621
854,3/22/20,Brazil,7,11,283,904
855,3/23/20,Brazil,0,11,0,904
856,3/24/20,Brazil,14,25,642,1546
857,3/25/20,Brazil,21,46,655,2201
858,3/26/20,Brazil,11,57,232,2433
859,3/27/20,Brazil,0,57,0,2433
860,3/28/20,Brazil,20,77,482,2915
861,3/29/20,Brazil,15,92,502,3417
862,3/30/20,Brazil,22,114,487,3904
863,3/31/20,Brazil,22,136,352,4256
864,4/1/20,Brazil,23,159,323,4579
865,4/2/20,Brazil,42,201,1138,5717
866,4/3/20,Brazil,40,241,1119,6836
867,4/4/20,Brazil,58,299,1074,7910
868,4/5/20,Brazil,60,359,1146,9056
869,4/6/20,Brazil,73,432,1222,10278
870,4/7/20,Brazil,0,432,0,10278
871,3/27/20,British Virgin Islands,0,0,2,2
872,3/28/20,British Virgin Islands,0,0,0,2
873,3/29/20,British Virgin Islands,0,0,0,2
874,3/30/20,British Virgin Islands,0,0,0,2
875,3/31/20,British Virgin Islands,0,0,0,2
876,4/1/20,British Virgin Islands,0,0,1,3
877,4/2/20,British Virgin Islands,0,0,0,3
878,4/3/20,British Virgin Islands,0,0,0,3
879,4/4/20,British Virgin Islands,0,0,0,3
880,4/5/20,British Virgin Islands,0,0,0,3
881,4/6/20,British Virgin Islands,0,0,0,3
882,4/7/20,British Virgin Islands,0,0,0,3
883,3/10/20,Brunei Darussalam,0,0,1,1
884,3/11/20,Brunei Darussalam,0,0,0,1
885,3/12/20,Brunei Darussalam,0,0,11,12
886,3/13/20,Brunei Darussalam,0,0,0,12
887,3/14/20,Brunei Darussalam,0,0,13,25
888,3/15/20,Brunei Darussalam,0,0,15,40
889,3/16/20,Brunei Darussalam,0,0,10,50
890,3/17/20,Brunei Darussalam,0,0,0,50
891,3/18/20,Brunei Darussalam,0,0,6,56
892,3/19/20,Brunei Darussalam,0,0,12,68
893,3/20/20,Brunei Darussalam,0,0,5,73
894,3/21/20,Brunei Darussalam,0,0,5,78
895,3/22/20,Brunei Darussalam,0,0,5,83
896,3/23/20,Brunei Darussalam,0,0,5,88
897,3/24/20,Brunei Darussalam,0,0,3,91
898,3/25/20,Brunei Darussalam,0,0,13,104
899,3/26/20,Brunei Darussalam,0,0,5,109
900,3/27/20,Brunei Darussalam,0,0,5,114
901,3/28/20,Brunei Darussalam,1,1,1,115
902,3/29/20,Brunei Darussalam,0,1,5,120
903,3/30/20,Brunei Darussalam,0,1,6,126
904,3/31/20,Brunei Darussalam,0,1,1,127
905,4/1/20,Brunei Darussalam,0,1,2,129
906,4/2/20,Brunei Darussalam,0,1,2,131
907,4/3/20,Brunei Darussalam,0,1,2,133
908,4/4/20,Brunei Darussalam,0,1,1,134
909,4/5/20,Brunei Darussalam,0,1,1,135
910,4/6/20,Brunei Darussalam,0,1,0,135
911,4/7/20,Brunei Darussalam,0,1,0,135
912,3/8/20,Bulgaria,0,0,2,2
913,3/9/20,Bulgaria,0,0,2,4
914,3/10/20,Bulgaria,0,0,0,4
915,3/11/20,Bulgaria,0,0,2,6
916,3/12/20,Bulgaria,1,1,1,7
917,3/13/20,Bulgaria,0,1,0,7
918,3/14/20,Bulgaria,0,1,0,7
919,3/15/20,Bulgaria,1,2,36,43
920,3/16/20,Bulgaria,0,2,8,51
921,3/17/20,Bulgaria,0,2,16,67
922,3/18/20,Bulgaria,0,2,14,81
923,3/19/20,Bulgaria,1,3,13,94
924,3/20/20,Bulgaria,0,3,0,94
925,3/21/20,Bulgaria,0,3,33,127
926,3/22/20,Bulgaria,0,3,36,163
927,3/23/20,Bulgaria,0,3,22,185
928,3/24/20,Bulgaria,0,3,16,201
929,3/25/20,Bulgaria,0,3,19,220
930,3/26/20,Bulgaria,0,3,22,242
931,3/27/20,Bulgaria,0,3,22,264
932,3/28/20,Bulgaria,0,3,29,293
933,3/29/20,Bulgaria,4,7,38,331
934,3/30/20,Bulgaria,1,8,15,346
935,3/31/20,Bulgaria,0,8,13,359
936,4/1/20,Bulgaria,0,8,40,399
937,4/2/20,Bulgaria,2,10,23,422
938,4/3/20,Bulgaria,0,10,35,457
939,4/4/20,Bulgaria,4,14,28,485
940,4/5/20,Bulgaria,3,17,18,503
941,4/6/20,Bulgaria,3,20,28,531
942,4/7/20,Bulgaria,0,20,0,531
943,3/11/20,Burkina Faso,0,0,2,2
944,3/12/20,Burkina Faso,0,0,0,2
945,3/13/20,Burkina Faso,0,0,0,2
946,3/14/20,Burkina Faso,0,0,0,2
947,3/15/20,Burkina Faso,0,0,1,3
948,3/16/20,Burkina Faso,0,0,0,3
949,3/17/20,Burkina Faso,0,0,12,15
950,3/18/20,Burkina Faso,0,0,5,20
951,3/19/20,Burkina Faso,1,1,6,26
952,3/20/20,Burkina Faso,0,1,14,40
953,3/21/20,Burkina Faso,0,1,0,40
954,3/22/20,Burkina Faso,2,3,32,72
955,3/23/20,Burkina Faso,0,3,3,75
956,3/24/20,Burkina Faso,0,3,24,99
957,3/25/20,Burkina Faso,0,3,15,114
958,3/26/20,Burkina Faso,0,3,32,146
959,3/27/20,Burkina Faso,0,3,0,146
960,3/28/20,Burkina Faso,0,3,0,146
961,3/29/20,Burkina Faso,0,3,0,146
962,3/30/20,Burkina Faso,0,3,76,222
963,3/31/20,Burkina Faso,9,12,24,246
964,4/1/20,Burkina Faso,2,14,15,261
965,4/2/20,Burkina Faso,0,14,0,261
966,4/3/20,Burkina Faso,0,14,0,261
967,4/4/20,Burkina Faso,1,15,0,261
968,4/5/20,Burkina Faso,0,15,41,302
969,4/6/20,Burkina Faso,0,15,0,302
970,4/7/20,Burkina Faso,2,17,43,345
971,4/1/20,Burundi,0,0,2,2
972,4/2/20,Burundi,0,0,0,2
973,4/3/20,Burundi,0,0,0,2
974,4/4/20,Burundi,0,0,1,3
975,4/5/20,Burundi,0,0,0,3
976,4/6/20,Burundi,0,0,0,3
977,4/7/20,Burundi,0,0,0,3
978,3/12/20,Côte d’Ivoire,0,0,1,1
979,3/13/20,Côte d’Ivoire,0,0,0,1
980,3/14/20,Côte d’Ivoire,0,0,0,1
981,3/15/20,Côte d’Ivoire,0,0,2,3
982,3/16/20,Côte d’Ivoire,0,0,0,3
983,3/17/20,Côte d’Ivoire,0,0,3,6
984,3/18/20,Côte d’Ivoire,0,0,0,6
985,3/19/20,Côte d’Ivoire,0,0,3,9
986,3/20/20,Côte d’Ivoire,0,0,0,9
987,3/21/20,Côte d’Ivoire,0,0,0,9
988,3/22/20,Côte d’Ivoire,0,0,0,9
989,3/23/20,Côte d’Ivoire,0,0,16,25
990,3/24/20,Côte d’Ivoire,0,0,0,25
991,3/25/20,Côte d’Ivoire,0,0,47,72
992,3/26/20,Côte d’Ivoire,0,0,8,80
993,3/27/20,Côte d’Ivoire,0,0,0,80
994,3/28/20,Côte d’Ivoire,0,0,12,92
995,3/29/20,Côte d’Ivoire,0,0,48,140
996,3/30/20,Côte d’Ivoire,0,0,25,165
997,3/31/20,Côte d’Ivoire,0,0,4,169
998,4/1/20,Côte d’Ivoire,0,0,0,169
999,4/2/20,Côte d’Ivoire,0,0,21,190
1000,4/3/20,Côte d’Ivoire,1,1,0,190
1001,4/4/20,Côte d’Ivoire,0,1,13,203
1002,4/5/20,Côte d’Ivoire,1,2,42,245
1003,4/6/20,Côte d’Ivoire,0,2,0,245
1004,4/6/20,Côte d’Ivoire,2,2,245,245
1005,3/21/20,Cabo Verde,0,0,1,1
1006,3/22/20,Cabo Verde,0,0,2,3
1007,3/23/20,Cabo Verde,0,0,0,3
1008,3/24/20,Cabo Verde,0,0,0,3
1009,3/25/20,Cabo Verde,0,0,0,3
1010,3/26/20,Cabo Verde,0,0,0,3
1011,3/27/20,Cabo Verde,0,0,0,3
1012,3/28/20,Cabo Verde,1,1,2,5
1013,3/29/20,Cabo Verde,0,1,0,5
1014,3/30/20,Cabo Verde,0,1,0,5
1015,3/31/20,Cabo Verde,0,1,0,5
1016,4/1/20,Cabo Verde,0,1,0,5
1017,4/2/20,Cabo Verde,0,1,0,5
1018,4/3/20,Cabo Verde,0,1,0,5
1019,4/4/20,Cabo Verde,0,1,0,5
1020,4/5/20,Cabo Verde,0,1,0,5
1021,4/6/20,Cabo Verde,0,1,0,5
1022,4/7/20,Cabo Verde,0,1,0,5
1023,1/28/20,Cambodia,0,0,1,1
1024,1/29/20,Cambodia,0,0,0,1
1025,1/30/20,Cambodia,0,0,0,1
1026,1/31/20,Cambodia,0,0,0,1
1027,2/1/20,Cambodia,0,0,0,1
1028,2/2/20,Cambodia,0,0,0,1
1029,2/3/20,Cambodia,0,0,0,1
1030,2/4/20,Cambodia,0,0,0,1
1031,2/5/20,Cambodia,0,0,0,1
1032,2/6/20,Cambodia,0,0,0,1
1033,2/7/20,Cambodia,0,0,0,1
1034,2/8/20,Cambodia,0,0,0,1
1035,2/9/20,Cambodia,0,0,0,1
1036,2/10/20,Cambodia,0,0,0,1
1037,2/11/20,Cambodia,0,0,0,1
1038,2/12/20,Cambodia,0,0,0,1
1039,2/13/20,Cambodia,0,0,0,1
1040,2/14/20,Cambodia,0,0,0,1
1041,2/15/20,Cambodia,0,0,0,1
1042,2/16/20,Cambodia,0,0,0,1
1043,2/17/20,Cambodia,0,0,0,1
1044,2/18/20,Cambodia,0,0,0,1
1045,2/19/20,Cambodia,0,0,0,1
1046,2/20/20,Cambodia,0,0,0,1
1047,2/21/20,Cambodia,0,0,0,1
1048,2/22/20,Cambodia,0,0,0,1
1049,2/23/20,Cambodia,0,0,0,1
1050,2/24/20,Cambodia,0,0,0,1
1051,2/25/20,Cambodia,0,0,0,1
1052,2/26/20,Cambodia,0,0,0,1
1053,2/27/20,Cambodia,0,0,0,1
1054,2/28/20,Cambodia,0,0,0,1
1055,2/29/20,Cambodia,0,0,0,1
1056,3/1/20,Cambodia,0,0,0,1
1057,3/2/20,Cambodia,0,0,0,1
1058,3/3/20,Cambodia,0,0,0,1
1059,3/4/20,Cambodia,0,0,0,1
1060,3/5/20,Cambodia,0,0,0,1
1061,3/6/20,Cambodia,0,0,0,1
1062,3/7/20,Cambodia,0,0,0,1
1063,3/8/20,Cambodia,0,0,1,2
1064,3/9/20,Cambodia,0,0,0,2
1065,3/10/20,Cambodia,0,0,0,2
1066,3/11/20,Cambodia,0,0,1,3
1067,3/12/20,Cambodia,0,0,0,3
1068,3/13/20,Cambodia,0,0,2,5
1069,3/14/20,Cambodia,0,0,2,7
1070,3/15/20,Cambodia,0,0,5,12
1071,3/16/20,Cambodia,0,0,0,12
1072,3/17/20,Cambodia,0,0,12,24
1073,3/18/20,Cambodia,0,0,9,33
1074,3/19/20,Cambodia,0,0,4,37
1075,3/20/20,Cambodia,0,0,10,47
1076,3/21/20,Cambodia,0,0,4,51
1077,3/22/20,Cambodia,0,0,2,53
1078,3/23/20,Cambodia,0,0,31,84
1079,3/24/20,Cambodia,0,0,3,87
1080,3/25/20,Cambodia,0,0,4,91
1081,3/26/20,Cambodia,0,0,5,96
1082,3/27/20,Cambodia,0,0,2,98
1083,3/28/20,Cambodia,0,0,6,104
1084,3/29/20,Cambodia,0,0,0,102
1085,3/30/20,Cambodia,0,0,1,103
1086,3/31/20,Cambodia,0,0,4,107
1087,4/1/20,Cambodia,0,0,2,109
1088,4/2/20,Cambodia,0,0,0,109
1089,4/3/20,Cambodia,0,0,1,110
1090,4/4/20,Cambodia,0,0,4,114
1091,4/5/20,Cambodia,0,0,0,114
1092,4/6/20,Cambodia,0,0,0,114
1093,4/7/20,Cambodia,0,0,0,114
1094,3/6/20,Cameroon,0,0,1,1
1095,3/7/20,Cameroon,0,0,1,2
1096,3/8/20,Cameroon,0,0,0,2
1097,3/9/20,Cameroon,0,0,0,2
1098,3/10/20,Cameroon,0,0,0,2
1099,3/11/20,Cameroon,0,0,0,2
1100,3/12/20,Cameroon,0,0,0,2
1101,3/13/20,Cameroon,0,0,0,2
1102,3/14/20,Cameroon,0,0,0,2
1103,3/15/20,Cameroon,0,0,1,3
1104,3/16/20,Cameroon,0,0,0,3
1105,3/17/20,Cameroon,0,0,2,5
1106,3/18/20,Cameroon,0,0,5,10
1107,3/19/20,Cameroon,0,0,0,10
1108,3/20/20,Cameroon,0,0,5,15
1109,3/21/20,Cameroon,0,0,7,22
1110,3/22/20,Cameroon,0,0,5,27
1111,3/23/20,Cameroon,0,0,13,40
1112,3/24/20,Cameroon,0,0,30,70
1113,3/25/20,Cameroon,1,1,0,70
1114,3/26/20,Cameroon,0,1,0,70
1115,3/27/20,Cameroon,0,1,5,75
1116,3/28/20,Cameroon,0,1,0,75
1117,3/29/20,Cameroon,1,2,16,91
1118,3/30/20,Cameroon,0,2,22,113
1119,3/31/20,Cameroon,4,6,26,139
1120,4/1/20,Cameroon,0,6,0,139
1121,4/2/20,Cameroon,0,6,0,139
1122,4/3/20,Cameroon,1,7,107,246
1123,4/4/20,Cameroon,0,7,0,246
1124,4/5/20,Cameroon,2,9,309,555
1125,4/6/20,Cameroon,0,9,0,555
1126,4/7/20,Cameroon,0,9,0,555
1127,1/27/20,Canada,0,0,1,1
1128,1/28/20,Canada,0,0,1,2
1129,1/29/20,Canada,0,0,1,3
1130,1/30/20,Canada,0,0,0,3
1131,1/31/20,Canada,0,0,0,3
1132,2/1/20,Canada,0,0,1,4
1133,2/2/20,Canada,0,0,0,4
1134,2/3/20,Canada,0,0,0,4
1135,2/4/20,Canada,0,0,0,4
1136,2/5/20,Canada,0,0,1,5
1137,2/6/20,Canada,0,0,0,5
1138,2/7/20,Canada,0,0,2,7
1139,2/8/20,Canada,0,0,0,7
1140,2/9/20,Canada,0,0,0,7
1141,2/10/20,Canada,0,0,0,7
1142,2/11/20,Canada,0,0,0,7
1143,2/12/20,Canada,0,0,0,7
1144,2/13/20,Canada,0,0,0,7
1145,2/14/20,Canada,0,0,0,7
1146,2/15/20,Canada,0,0,0,7
1147,2/16/20,Canada,0,0,0,7
1148,2/17/20,Canada,0,0,0,7
1149,2/18/20,Canada,0,0,1,8
1150,2/19/20,Canada,0,0,0,8
1151,2/20/20,Canada,0,0,0,8
1152,2/21/20,Canada,0,0,0,8
1153,2/22/20,Canada,0,0,0,8
1154,2/23/20,Canada,0,0,1,9
1155,2/24/20,Canada,0,0,0,9
1156,2/25/20,Canada,0,0,1,10
1157,2/26/20,Canada,0,0,0,10
1158,2/27/20,Canada,0,0,1,11
1159,2/28/20,Canada,0,0,0,11
1160,2/29/20,Canada,0,0,3,14
1161,3/1/20,Canada,0,0,5,19
1162,3/2/20,Canada,0,0,0,19
1163,3/3/20,Canada,0,0,8,27
1164,3/4/20,Canada,0,0,3,30
1165,3/5/20,Canada,0,0,0,30
1166,3/6/20,Canada,0,0,15,45
1167,3/7/20,Canada,0,0,6,51
1168,3/8/20,Canada,0,0,6,57
1169,3/9/20,Canada,0,0,5,62
1170,3/10/20,Canada,0,0,15,77
1171,3/11/20,Canada,1,1,16,93
1172,3/12/20,Canada,0,1,0,93
1173,3/13/20,Canada,0,1,45,138
1174,3/14/20,Canada,0,1,38,176
1175,3/15/20,Canada,0,1,68,244
1176,3/16/20,Canada,0,1,60,304
1177,3/17/20,Canada,0,1,120,424
1178,3/18/20,Canada,0,1,0,424
1179,3/19/20,Canada,8,9,266,690
1180,3/20/20,Canada,0,9,46,736
1181,3/21/20,Canada,0,9,110,846
1182,3/22/20,Canada,4,13,202,1048
1183,3/23/20,Canada,6,19,336,1384
1184,3/24/20,Canada,1,20,48,1432
1185,3/25/20,Canada,5,25,307,1739
1186,3/26/20,Canada,10,35,1670,3409
1187,3/27/20,Canada,0,35,146,3555
1188,3/28/20,Canada,4,39,463,4018
1189,3/29/20,Canada,16,55,739,4757
1190,3/30/20,Canada,6,61,898,5655
1191,3/31/20,Canada,5,66,662,6317
1192,4/1/20,Canada,23,89,1378,7695
1193,4/2/20,Canada,16,105,1310,9005
1194,4/3/20,Canada,22,127,1109,10114
1195,4/4/20,Canada,25,152,1618,11732
1196,4/5/20,Canada,62,214,1206,12938
1197,4/6/20,Canada,17,231,966,13904
1198,4/7/20,Canada,0,231,0,13904
1199,3/14/20,Cayman Islands,0,0,1,1
1200,3/15/20,Cayman Islands,0,0,0,1
1201,3/16/20,Cayman Islands,1,1,0,1
1202,3/17/20,Cayman Islands,0,1,0,1
1203,3/18/20,Cayman Islands,0,1,0,1
1204,3/19/20,Cayman Islands,0,1,0,1
1205,3/20/20,Cayman Islands,0,1,2,3
1206,3/21/20,Cayman Islands,0,1,0,3
1207,3/22/20,Cayman Islands,0,1,0,3
1208,3/23/20,Cayman Islands,0,1,0,3
1209,3/24/20,Cayman Islands,0,1,2,5
1210,3/25/20,Cayman Islands,0,1,0,5
1211,3/26/20,Cayman Islands,0,1,3,8
1212,3/27/20,Cayman Islands,0,1,0,8
1213,3/28/20,Cayman Islands,0,1,0,8
1214,3/29/20,Cayman Islands,0,1,0,8
1215,3/30/20,Cayman Islands,0,1,0,8
1216,3/31/20,Cayman Islands,0,1,4,12
1217,4/1/20,Cayman Islands,0,1,0,12
1218,4/2/20,Cayman Islands,0,1,2,14
1219,4/3/20,Cayman Islands,0,1,8,22
1220,4/4/20,Cayman Islands,0,1,6,28
1221,4/5/20,Cayman Islands,0,1,0,28
1222,4/6/20,Cayman Islands,0,1,7,35
1223,4/7/20,Cayman Islands,0,1,0,35
1224,3/15/20,Central African Republic,0,0,1,1
1225,3/16/20,Central African Republic,0,0,0,1
1226,3/17/20,Central African Republic,0,0,0,1
1227,3/18/20,Central African Republic,0,0,0,1
1228,3/19/20,Central African Republic,0,0,0,1
1229,3/20/20,Central African Republic,0,0,0,1
1230,3/21/20,Central African Republic,0,0,0,1
1231,3/22/20,Central African Republic,0,0,2,3
1232,3/23/20,Central African Republic,0,0,1,4
1233,3/24/20,Central African Republic,0,0,0,4
1234,3/25/20,Central African Republic,0,0,0,4
1235,3/26/20,Central African Republic,0,0,1,5
1236,3/27/20,Central African Republic,0,0,0,5
1237,3/28/20,Central African Republic,0,0,1,6
1238,3/29/20,Central African Republic,0,0,0,6
